split,filename,audio_path,ship_id,ship_type,cache_index
train_target,train_004937.wav,database/train/audio/train_004937.wav,212.0,C_Passenger,3210
train_target,train_004940.wav,database/train/audio/train_004940.wav,7.0,A_SmallWorking,3211
train_target,train_004941.wav,database/train/audio/train_004941.wav,206.0,A_SmallWorking,3212
train_target,train_004942.wav,database/train/audio/train_004942.wav,52.0,D_LargeShip,3213
train_target,train_004943.wav,database/train/audio/train_004943.wav,356.0,D_LargeShip,3214
train_target,train_004944.wav,database/train/audio/train_004944.wav,328.0,A_SmallWorking,3215
train_target,train_004946.wav,database/train/audio/train_004946.wav,313.0,A_SmallWorking,3216
train_target,train_004948.wav,database/train/audio/train_004948.wav,52.0,D_LargeShip,3217
train_target,train_004950.wav,database/train/audio/train_004950.wav,146.0,A_SmallWorking,3218
train_target,train_004951.wav,database/train/audio/train_004951.wav,108.0,A_SmallWorking,3219
train_target,train_004952.wav,database/train/audio/train_004952.wav,348.0,C_Passenger,3220
train_target,train_004953.wav,database/train/audio/train_004953.wav,136.0,A_SmallWorking,3221
train_target,train_004954.wav,database/train/audio/train_004954.wav,32.0,A_SmallWorking,3222
train_target,train_004955.wav,database/train/audio/train_004955.wav,143.0,C_Passenger,3223
train_target,train_004957.wav,database/train/audio/train_004957.wav,32.0,A_SmallWorking,3224
train_target,train_004958.wav,database/train/audio/train_004958.wav,201.0,C_Passenger,3225
train_target,train_004959.wav,database/train/audio/train_004959.wav,43.0,B_MotorBoat,3226
train_target,train_004961.wav,database/train/audio/train_004961.wav,126.0,B_MotorBoat,3227
train_target,train_004962.wav,database/train/audio/train_004962.wav,345.0,A_SmallWorking,3228
train_target,train_004963.wav,database/train/audio/train_004963.wav,195.0,A_SmallWorking,3229
train_target,train_004966.wav,database/train/audio/train_004966.wav,313.0,A_SmallWorking,3230
train_target,train_004967.wav,database/train/audio/train_004967.wav,256.0,B_MotorBoat,3231
train_target,train_004968.wav,database/train/audio/train_004968.wav,276.0,A_SmallWorking,3232
train_target,train_004969.wav,database/train/audio/train_004969.wav,277.0,A_SmallWorking,3233
train_target,train_004970.wav,database/train/audio/train_004970.wav,184.0,A_SmallWorking,3234
train_target,train_004971.wav,database/train/audio/train_004971.wav,178.0,A_SmallWorking,3235
train_target,train_004974.wav,database/train/audio/train_004974.wav,153.0,B_MotorBoat,3236
train_target,train_004975.wav,database/train/audio/train_004975.wav,305.0,A_SmallWorking,3237
train_target,train_004976.wav,database/train/audio/train_004976.wav,155.0,A_SmallWorking,3238
train_target,train_004978.wav,database/train/audio/train_004978.wav,276.0,A_SmallWorking,3239
train_target,train_004979.wav,database/train/audio/train_004979.wav,261.0,D_LargeShip,3240
train_target,train_004982.wav,database/train/audio/train_004982.wav,30.0,A_SmallWorking,3241
train_target,train_004983.wav,database/train/audio/train_004983.wav,13.0,A_SmallWorking,3242
train_target,train_004985.wav,database/train/audio/train_004985.wav,122.0,B_MotorBoat,3243
train_target,train_004986.wav,database/train/audio/train_004986.wav,11.0,D_LargeShip,3244
train_target,train_004987.wav,database/train/audio/train_004987.wav,120.0,B_MotorBoat,3245
train_target,train_004992.wav,database/train/audio/train_004992.wav,13.0,A_SmallWorking,3246
train_target,train_004995.wav,database/train/audio/train_004995.wav,298.0,A_SmallWorking,3247
train_target,train_004996.wav,database/train/audio/train_004996.wav,159.0,A_SmallWorking,3248
train_target,train_004997.wav,database/train/audio/train_004997.wav,32.0,A_SmallWorking,3249
train_target,train_004998.wav,database/train/audio/train_004998.wav,61.0,A_SmallWorking,3250
train_target,train_004999.wav,database/train/audio/train_004999.wav,163.0,A_SmallWorking,3251
train_target,train_005000.wav,database/train/audio/train_005000.wav,201.0,C_Passenger,3252
train_target,train_005001.wav,database/train/audio/train_005001.wav,280.0,B_MotorBoat,3253
train_target,train_005002.wav,database/train/audio/train_005002.wav,140.0,A_SmallWorking,3254
train_target,train_005004.wav,database/train/audio/train_005004.wav,30.0,A_SmallWorking,3255
train_target,train_005005.wav,database/train/audio/train_005005.wav,172.0,B_MotorBoat,3256
train_target,train_005006.wav,database/train/audio/train_005006.wav,261.0,D_LargeShip,3257
train_target,train_005008.wav,database/train/audio/train_005008.wav,196.0,A_SmallWorking,3258
train_target,train_005010.wav,database/train/audio/train_005010.wav,30.0,A_SmallWorking,3259
train_target,train_005011.wav,database/train/audio/train_005011.wav,298.0,A_SmallWorking,3260
train_target,train_005012.wav,database/train/audio/train_005012.wav,280.0,B_MotorBoat,3261
train_target,train_005014.wav,database/train/audio/train_005014.wav,305.0,A_SmallWorking,3262
train_target,train_005015.wav,database/train/audio/train_005015.wav,7.0,A_SmallWorking,3263
train_target,train_005017.wav,database/train/audio/train_005017.wav,30.0,A_SmallWorking,3264
train_target,train_005018.wav,database/train/audio/train_005018.wav,202.0,B_MotorBoat,3265
train_target,train_005020.wav,database/train/audio/train_005020.wav,172.0,B_MotorBoat,3266
train_target,train_005022.wav,database/train/audio/train_005022.wav,7.0,A_SmallWorking,3267
train_target,train_005024.wav,database/train/audio/train_005024.wav,98.0,A_SmallWorking,3268
train_target,train_005025.wav,database/train/audio/train_005025.wav,216.0,A_SmallWorking,3269
train_target,train_005026.wav,database/train/audio/train_005026.wav,251.0,A_SmallWorking,3270
train_target,train_005028.wav,database/train/audio/train_005028.wav,97.0,D_LargeShip,3271
train_target,train_005029.wav,database/train/audio/train_005029.wav,143.0,C_Passenger,3272
train_target,train_005030.wav,database/train/audio/train_005030.wav,11.0,D_LargeShip,3273
train_target,train_005031.wav,database/train/audio/train_005031.wav,122.0,B_MotorBoat,3274
train_target,train_005032.wav,database/train/audio/train_005032.wav,170.0,B_MotorBoat,3275
train_target,train_005037.wav,database/train/audio/train_005037.wav,143.0,C_Passenger,3276
train_target,train_005038.wav,database/train/audio/train_005038.wav,206.0,A_SmallWorking,3277
train_target,train_005039.wav,database/train/audio/train_005039.wav,268.0,A_SmallWorking,3278
train_target,train_005040.wav,database/train/audio/train_005040.wav,20.0,C_Passenger,3279
train_target,train_005042.wav,database/train/audio/train_005042.wav,155.0,A_SmallWorking,3280
train_target,train_005043.wav,database/train/audio/train_005043.wav,268.0,A_SmallWorking,3281
train_target,train_005045.wav,database/train/audio/train_005045.wav,170.0,B_MotorBoat,3282
train_target,train_005046.wav,database/train/audio/train_005046.wav,277.0,A_SmallWorking,3283
train_target,train_005048.wav,database/train/audio/train_005048.wav,32.0,A_SmallWorking,3284
train_target,train_005049.wav,database/train/audio/train_005049.wav,126.0,B_MotorBoat,3285
train_target,train_005050.wav,database/train/audio/train_005050.wav,254.0,A_SmallWorking,3286
train_target,train_005051.wav,database/train/audio/train_005051.wav,173.0,A_SmallWorking,3287
train_target,train_005053.wav,database/train/audio/train_005053.wav,112.0,A_SmallWorking,3288
train_target,train_005054.wav,database/train/audio/train_005054.wav,50.0,A_SmallWorking,3289
train_target,train_005055.wav,database/train/audio/train_005055.wav,305.0,A_SmallWorking,3290
train_target,train_005056.wav,database/train/audio/train_005056.wav,122.0,B_MotorBoat,3291
train_target,train_005057.wav,database/train/audio/train_005057.wav,112.0,A_SmallWorking,3292
train_target,train_005059.wav,database/train/audio/train_005059.wav,277.0,A_SmallWorking,3293
train_target,train_005060.wav,database/train/audio/train_005060.wav,108.0,A_SmallWorking,3294
train_target,train_005061.wav,database/train/audio/train_005061.wav,283.0,A_SmallWorking,3295
train_target,train_005063.wav,database/train/audio/train_005063.wav,77.0,A_SmallWorking,3296
train_target,train_005064.wav,database/train/audio/train_005064.wav,132.0,A_SmallWorking,3297
train_target,train_005065.wav,database/train/audio/train_005065.wav,62.0,C_Passenger,3298
train_target,train_005066.wav,database/train/audio/train_005066.wav,126.0,B_MotorBoat,3299
train_target,train_005067.wav,database/train/audio/train_005067.wav,77.0,A_SmallWorking,3300
train_target,train_005070.wav,database/train/audio/train_005070.wav,32.0,A_SmallWorking,3301
train_target,train_005071.wav,database/train/audio/train_005071.wav,143.0,C_Passenger,3302
train_target,train_005072.wav,database/train/audio/train_005072.wav,216.0,A_SmallWorking,3303
train_target,train_005074.wav,database/train/audio/train_005074.wav,132.0,A_SmallWorking,3304
train_target,train_005075.wav,database/train/audio/train_005075.wav,30.0,A_SmallWorking,3305
train_target,train_005076.wav,database/train/audio/train_005076.wav,14.0,A_SmallWorking,3306
train_target,train_005077.wav,database/train/audio/train_005077.wav,212.0,C_Passenger,3307
train_target,train_005079.wav,database/train/audio/train_005079.wav,143.0,C_Passenger,3308
train_target,train_005082.wav,database/train/audio/train_005082.wav,154.0,D_LargeShip,3309
train_target,train_005083.wav,database/train/audio/train_005083.wav,191.0,B_MotorBoat,3310
train_target,train_005084.wav,database/train/audio/train_005084.wav,108.0,A_SmallWorking,3311
train_target,train_005085.wav,database/train/audio/train_005085.wav,20.0,C_Passenger,3312
train_target,train_005086.wav,database/train/audio/train_005086.wav,55.0,A_SmallWorking,3313
train_target,train_005087.wav,database/train/audio/train_005087.wav,184.0,A_SmallWorking,3314
train_target,train_005089.wav,database/train/audio/train_005089.wav,328.0,A_SmallWorking,3315
train_target,train_005090.wav,database/train/audio/train_005090.wav,122.0,B_MotorBoat,3316
train_target,train_005092.wav,database/train/audio/train_005092.wav,268.0,A_SmallWorking,3317
train_target,train_005093.wav,database/train/audio/train_005093.wav,106.0,B_MotorBoat,3318
train_target,train_005094.wav,database/train/audio/train_005094.wav,356.0,D_LargeShip,3319
train_target,train_005095.wav,database/train/audio/train_005095.wav,143.0,C_Passenger,3320
train_target,train_005097.wav,database/train/audio/train_005097.wav,256.0,B_MotorBoat,3321
train_target,train_005098.wav,database/train/audio/train_005098.wav,3.0,A_SmallWorking,3322
train_target,train_005100.wav,database/train/audio/train_005100.wav,278.0,A_SmallWorking,3323
train_target,train_005101.wav,database/train/audio/train_005101.wav,143.0,C_Passenger,3324
train_target,train_005102.wav,database/train/audio/train_005102.wav,256.0,B_MotorBoat,3325
train_target,train_005103.wav,database/train/audio/train_005103.wav,237.0,A_SmallWorking,3326
train_target,train_005104.wav,database/train/audio/train_005104.wav,97.0,D_LargeShip,3327
train_target,train_005105.wav,database/train/audio/train_005105.wav,122.0,B_MotorBoat,3328
train_target,train_005108.wav,database/train/audio/train_005108.wav,32.0,A_SmallWorking,3329
train_target,train_005109.wav,database/train/audio/train_005109.wav,32.0,A_SmallWorking,3330
train_target,train_005111.wav,database/train/audio/train_005111.wav,89.0,D_LargeShip,3331
train_target,train_005113.wav,database/train/audio/train_005113.wav,319.0,A_SmallWorking,3332
train_target,train_005115.wav,database/train/audio/train_005115.wav,348.0,C_Passenger,3333
train_target,train_005116.wav,database/train/audio/train_005116.wav,240.0,B_MotorBoat,3334
train_target,train_005117.wav,database/train/audio/train_005117.wav,91.0,D_LargeShip,3335
train_target,train_005119.wav,database/train/audio/train_005119.wav,319.0,A_SmallWorking,3336
train_target,train_005120.wav,database/train/audio/train_005120.wav,268.0,A_SmallWorking,3337
train_target,train_005122.wav,database/train/audio/train_005122.wav,256.0,B_MotorBoat,3338
train_target,train_005124.wav,database/train/audio/train_005124.wav,268.0,A_SmallWorking,3339
train_target,train_005126.wav,database/train/audio/train_005126.wav,172.0,B_MotorBoat,3340
train_target,train_005127.wav,database/train/audio/train_005127.wav,32.0,A_SmallWorking,3341
train_target,train_005131.wav,database/train/audio/train_005131.wav,191.0,B_MotorBoat,3342
train_target,train_005133.wav,database/train/audio/train_005133.wav,20.0,C_Passenger,3343
train_target,train_005134.wav,database/train/audio/train_005134.wav,88.0,B_MotorBoat,3344
train_target,train_005135.wav,database/train/audio/train_005135.wav,74.0,A_SmallWorking,3345
train_target,train_005136.wav,database/train/audio/train_005136.wav,178.0,A_SmallWorking,3346
train_target,train_005137.wav,database/train/audio/train_005137.wav,190.0,A_SmallWorking,3347
train_target,train_005138.wav,database/train/audio/train_005138.wav,268.0,A_SmallWorking,3348
train_target,train_005139.wav,database/train/audio/train_005139.wav,360.0,A_SmallWorking,3349
train_target,train_005140.wav,database/train/audio/train_005140.wav,307.0,A_SmallWorking,3350
train_target,train_005143.wav,database/train/audio/train_005143.wav,202.0,B_MotorBoat,3351
train_target,train_005144.wav,database/train/audio/train_005144.wav,140.0,A_SmallWorking,3352
train_target,train_005145.wav,database/train/audio/train_005145.wav,280.0,B_MotorBoat,3353
train_target,train_005146.wav,database/train/audio/train_005146.wav,30.0,A_SmallWorking,3354
train_target,train_005147.wav,database/train/audio/train_005147.wav,61.0,A_SmallWorking,3355
train_target,train_005150.wav,database/train/audio/train_005150.wav,30.0,A_SmallWorking,3356
train_target,train_005151.wav,database/train/audio/train_005151.wav,13.0,A_SmallWorking,3357
train_target,train_005152.wav,database/train/audio/train_005152.wav,112.0,A_SmallWorking,3358
train_target,train_005153.wav,database/train/audio/train_005153.wav,268.0,A_SmallWorking,3359
train_target,train_005154.wav,database/train/audio/train_005154.wav,361.0,C_Passenger,3360
train_target,train_005155.wav,database/train/audio/train_005155.wav,143.0,C_Passenger,3361
train_target,train_005157.wav,database/train/audio/train_005157.wav,30.0,A_SmallWorking,3362
train_target,train_005159.wav,database/train/audio/train_005159.wav,243.0,A_SmallWorking,3363
train_target,train_005160.wav,database/train/audio/train_005160.wav,240.0,B_MotorBoat,3364
train_target,train_005162.wav,database/train/audio/train_005162.wav,276.0,A_SmallWorking,3365
train_target,train_005164.wav,database/train/audio/train_005164.wav,97.0,D_LargeShip,3366
train_target,train_005165.wav,database/train/audio/train_005165.wav,189.0,B_MotorBoat,3367
train_target,train_005166.wav,database/train/audio/train_005166.wav,280.0,B_MotorBoat,3368
train_target,train_005167.wav,database/train/audio/train_005167.wav,20.0,C_Passenger,3369
train_target,train_005168.wav,database/train/audio/train_005168.wav,30.0,A_SmallWorking,3370
train_target,train_005169.wav,database/train/audio/train_005169.wav,327.0,A_SmallWorking,3371
train_target,train_005170.wav,database/train/audio/train_005170.wav,3.0,A_SmallWorking,3372
train_target,train_005171.wav,database/train/audio/train_005171.wav,195.0,A_SmallWorking,3373
train_target,train_005172.wav,database/train/audio/train_005172.wav,143.0,C_Passenger,3374
train_target,train_005174.wav,database/train/audio/train_005174.wav,261.0,D_LargeShip,3375
train_target,train_005175.wav,database/train/audio/train_005175.wav,212.0,C_Passenger,3376
train_target,train_005176.wav,database/train/audio/train_005176.wav,172.0,B_MotorBoat,3377
train_target,train_005179.wav,database/train/audio/train_005179.wav,97.0,D_LargeShip,3378
train_target,train_005182.wav,database/train/audio/train_005182.wav,307.0,A_SmallWorking,3379
train_target,train_005185.wav,database/train/audio/train_005185.wav,276.0,A_SmallWorking,3380
train_target,train_005186.wav,database/train/audio/train_005186.wav,153.0,B_MotorBoat,3381
train_target,train_005188.wav,database/train/audio/train_005188.wav,30.0,A_SmallWorking,3382
train_target,train_005189.wav,database/train/audio/train_005189.wav,276.0,A_SmallWorking,3383
train_target,train_005190.wav,database/train/audio/train_005190.wav,53.0,C_Passenger,3384
train_target,train_005192.wav,database/train/audio/train_005192.wav,170.0,B_MotorBoat,3385
train_target,train_005195.wav,database/train/audio/train_005195.wav,148.0,A_SmallWorking,3386
train_target,train_005196.wav,database/train/audio/train_005196.wav,355.0,B_MotorBoat,3387
train_target,train_005197.wav,database/train/audio/train_005197.wav,189.0,B_MotorBoat,3388
train_target,train_005199.wav,database/train/audio/train_005199.wav,293.0,D_LargeShip,3389
train_target,train_005200.wav,database/train/audio/train_005200.wav,191.0,B_MotorBoat,3390
train_target,train_005201.wav,database/train/audio/train_005201.wav,52.0,D_LargeShip,3391
train_target,train_005202.wav,database/train/audio/train_005202.wav,271.0,A_SmallWorking,3392
train_target,train_005205.wav,database/train/audio/train_005205.wav,191.0,B_MotorBoat,3393
train_target,train_005206.wav,database/train/audio/train_005206.wav,163.0,A_SmallWorking,3394
train_target,train_005207.wav,database/train/audio/train_005207.wav,143.0,C_Passenger,3395
train_target,train_005209.wav,database/train/audio/train_005209.wav,196.0,A_SmallWorking,3396
train_target,train_005212.wav,database/train/audio/train_005212.wav,122.0,B_MotorBoat,3397
train_target,train_005213.wav,database/train/audio/train_005213.wav,122.0,B_MotorBoat,3398
train_target,train_005214.wav,database/train/audio/train_005214.wav,243.0,A_SmallWorking,3399
train_target,train_005215.wav,database/train/audio/train_005215.wav,89.0,D_LargeShip,3400
train_target,train_005217.wav,database/train/audio/train_005217.wav,254.0,A_SmallWorking,3401
train_target,train_005218.wav,database/train/audio/train_005218.wav,201.0,C_Passenger,3402
train_target,train_005221.wav,database/train/audio/train_005221.wav,271.0,A_SmallWorking,3403
train_target,train_005224.wav,database/train/audio/train_005224.wav,276.0,A_SmallWorking,3404
train_target,train_005225.wav,database/train/audio/train_005225.wav,243.0,A_SmallWorking,3405
train_target,train_005227.wav,database/train/audio/train_005227.wav,186.0,A_SmallWorking,3406
train_target,train_005228.wav,database/train/audio/train_005228.wav,240.0,B_MotorBoat,3407
train_target,train_005229.wav,database/train/audio/train_005229.wav,43.0,B_MotorBoat,3408
train_target,train_005230.wav,database/train/audio/train_005230.wav,163.0,A_SmallWorking,3409
train_target,train_005231.wav,database/train/audio/train_005231.wav,30.0,A_SmallWorking,3410
train_target,train_005233.wav,database/train/audio/train_005233.wav,120.0,B_MotorBoat,3411
train_target,train_005234.wav,database/train/audio/train_005234.wav,260.0,A_SmallWorking,3412
train_target,train_005235.wav,database/train/audio/train_005235.wav,153.0,B_MotorBoat,3413
train_target,train_005236.wav,database/train/audio/train_005236.wav,126.0,B_MotorBoat,3414
train_target,train_005238.wav,database/train/audio/train_005238.wav,30.0,A_SmallWorking,3415
train_target,train_005239.wav,database/train/audio/train_005239.wav,298.0,A_SmallWorking,3416
train_target,train_005243.wav,database/train/audio/train_005243.wav,201.0,C_Passenger,3417
train_target,train_005244.wav,database/train/audio/train_005244.wav,143.0,C_Passenger,3418
train_target,train_005246.wav,database/train/audio/train_005246.wav,280.0,B_MotorBoat,3419
train_target,train_005247.wav,database/train/audio/train_005247.wav,345.0,A_SmallWorking,3420
train_target,train_005249.wav,database/train/audio/train_005249.wav,53.0,C_Passenger,3421
train_target,train_005250.wav,database/train/audio/train_005250.wav,108.0,A_SmallWorking,3422
train_target,train_005251.wav,database/train/audio/train_005251.wav,237.0,A_SmallWorking,3423
train_target,train_005253.wav,database/train/audio/train_005253.wav,268.0,A_SmallWorking,3424
train_target,train_005255.wav,database/train/audio/train_005255.wav,243.0,A_SmallWorking,3425
train_target,train_005257.wav,database/train/audio/train_005257.wav,196.0,A_SmallWorking,3426
train_target,train_005259.wav,database/train/audio/train_005259.wav,307.0,A_SmallWorking,3427
train_target,train_005260.wav,database/train/audio/train_005260.wav,360.0,A_SmallWorking,3428
train_target,train_005261.wav,database/train/audio/train_005261.wav,32.0,A_SmallWorking,3429
train_target,train_005264.wav,database/train/audio/train_005264.wav,360.0,A_SmallWorking,3430
train_target,train_005265.wav,database/train/audio/train_005265.wav,243.0,A_SmallWorking,3431
train_target,train_005266.wav,database/train/audio/train_005266.wav,276.0,A_SmallWorking,3432
train_target,train_005268.wav,database/train/audio/train_005268.wav,170.0,B_MotorBoat,3433
train_target,train_005270.wav,database/train/audio/train_005270.wav,328.0,A_SmallWorking,3434
train_target,train_005274.wav,database/train/audio/train_005274.wav,276.0,A_SmallWorking,3435
train_target,train_005275.wav,database/train/audio/train_005275.wav,202.0,B_MotorBoat,3436
train_target,train_005276.wav,database/train/audio/train_005276.wav,276.0,A_SmallWorking,3437
train_target,train_005278.wav,database/train/audio/train_005278.wav,196.0,A_SmallWorking,3438
train_target,train_005279.wav,database/train/audio/train_005279.wav,276.0,A_SmallWorking,3439
train_target,train_005282.wav,database/train/audio/train_005282.wav,254.0,A_SmallWorking,3440
train_target,train_005283.wav,database/train/audio/train_005283.wav,94.0,B_MotorBoat,3441
train_target,train_005284.wav,database/train/audio/train_005284.wav,283.0,A_SmallWorking,3442
train_target,train_005285.wav,database/train/audio/train_005285.wav,313.0,A_SmallWorking,3443
train_target,train_005286.wav,database/train/audio/train_005286.wav,242.0,D_LargeShip,3444
train_target,train_005287.wav,database/train/audio/train_005287.wav,97.0,D_LargeShip,3445
train_target,train_005289.wav,database/train/audio/train_005289.wav,97.0,D_LargeShip,3446
train_target,train_005290.wav,database/train/audio/train_005290.wav,305.0,A_SmallWorking,3447
train_target,train_005291.wav,database/train/audio/train_005291.wav,201.0,C_Passenger,3448
train_target,train_005292.wav,database/train/audio/train_005292.wav,53.0,C_Passenger,3449
train_target,train_005293.wav,database/train/audio/train_005293.wav,105.0,D_LargeShip,3450
train_target,train_005294.wav,database/train/audio/train_005294.wav,112.0,A_SmallWorking,3451
train_target,train_005295.wav,database/train/audio/train_005295.wav,305.0,A_SmallWorking,3452
train_target,train_005296.wav,database/train/audio/train_005296.wav,283.0,A_SmallWorking,3453
train_target,train_005297.wav,database/train/audio/train_005297.wav,201.0,C_Passenger,3454
train_target,train_005299.wav,database/train/audio/train_005299.wav,276.0,A_SmallWorking,3455
train_target,train_005300.wav,database/train/audio/train_005300.wav,172.0,B_MotorBoat,3456
train_target,train_005303.wav,database/train/audio/train_005303.wav,293.0,D_LargeShip,3457
train_target,train_005304.wav,database/train/audio/train_005304.wav,30.0,A_SmallWorking,3458
train_target,train_005305.wav,database/train/audio/train_005305.wav,155.0,A_SmallWorking,3459
train_target,train_005306.wav,database/train/audio/train_005306.wav,196.0,A_SmallWorking,3460
train_target,train_005307.wav,database/train/audio/train_005307.wav,355.0,B_MotorBoat,3461
train_target,train_005308.wav,database/train/audio/train_005308.wav,277.0,A_SmallWorking,3462
train_target,train_005309.wav,database/train/audio/train_005309.wav,30.0,A_SmallWorking,3463
train_target,train_005310.wav,database/train/audio/train_005310.wav,201.0,C_Passenger,3464
train_target,train_005313.wav,database/train/audio/train_005313.wav,276.0,A_SmallWorking,3465
train_target,train_005314.wav,database/train/audio/train_005314.wav,89.0,D_LargeShip,3466
train_target,train_005315.wav,database/train/audio/train_005315.wav,143.0,C_Passenger,3467
train_target,train_005318.wav,database/train/audio/train_005318.wav,62.0,C_Passenger,3468
train_target,train_005320.wav,database/train/audio/train_005320.wav,120.0,B_MotorBoat,3469
train_target,train_005321.wav,database/train/audio/train_005321.wav,11.0,D_LargeShip,3470
train_target,train_005322.wav,database/train/audio/train_005322.wav,307.0,A_SmallWorking,3471
train_target,train_005323.wav,database/train/audio/train_005323.wav,293.0,D_LargeShip,3472
train_target,train_005324.wav,database/train/audio/train_005324.wav,196.0,A_SmallWorking,3473
train_target,train_005326.wav,database/train/audio/train_005326.wav,155.0,A_SmallWorking,3474
train_target,train_005327.wav,database/train/audio/train_005327.wav,108.0,A_SmallWorking,3475
train_target,train_005328.wav,database/train/audio/train_005328.wav,146.0,A_SmallWorking,3476
train_target,train_005329.wav,database/train/audio/train_005329.wav,217.0,A_SmallWorking,3477
train_target,train_005330.wav,database/train/audio/train_005330.wav,241.0,A_SmallWorking,3478
train_target,train_005331.wav,database/train/audio/train_005331.wav,38.0,A_SmallWorking,3479
train_target,train_005332.wav,database/train/audio/train_005332.wav,172.0,B_MotorBoat,3480
train_target,train_005334.wav,database/train/audio/train_005334.wav,98.0,A_SmallWorking,3481
train_target,train_005335.wav,database/train/audio/train_005335.wav,283.0,A_SmallWorking,3482
train_target,train_005336.wav,database/train/audio/train_005336.wav,361.0,C_Passenger,3483
train_target,train_005337.wav,database/train/audio/train_005337.wav,30.0,A_SmallWorking,3484
train_target,train_005340.wav,database/train/audio/train_005340.wav,202.0,B_MotorBoat,3485
train_target,train_005341.wav,database/train/audio/train_005341.wav,298.0,A_SmallWorking,3486
train_target,train_005342.wav,database/train/audio/train_005342.wav,280.0,B_MotorBoat,3487
train_target,train_005344.wav,database/train/audio/train_005344.wav,254.0,A_SmallWorking,3488
train_target,train_005345.wav,database/train/audio/train_005345.wav,216.0,A_SmallWorking,3489
train_target,train_005346.wav,database/train/audio/train_005346.wav,143.0,C_Passenger,3490
train_target,train_005347.wav,database/train/audio/train_005347.wav,298.0,A_SmallWorking,3491
train_target,train_005350.wav,database/train/audio/train_005350.wav,3.0,A_SmallWorking,3492
train_target,train_005351.wav,database/train/audio/train_005351.wav,355.0,B_MotorBoat,3493
train_target,train_005352.wav,database/train/audio/train_005352.wav,20.0,C_Passenger,3494
train_target,train_005353.wav,database/train/audio/train_005353.wav,38.0,A_SmallWorking,3495
train_target,train_005356.wav,database/train/audio/train_005356.wav,170.0,B_MotorBoat,3496
train_target,train_005358.wav,database/train/audio/train_005358.wav,288.0,A_SmallWorking,3497
train_target,train_005359.wav,database/train/audio/train_005359.wav,30.0,A_SmallWorking,3498
train_target,train_005361.wav,database/train/audio/train_005361.wav,32.0,A_SmallWorking,3499
train_target,train_005364.wav,database/train/audio/train_005364.wav,348.0,C_Passenger,3500
train_target,train_005366.wav,database/train/audio/train_005366.wav,360.0,A_SmallWorking,3501
train_target,train_005368.wav,database/train/audio/train_005368.wav,53.0,C_Passenger,3502
train_target,train_005370.wav,database/train/audio/train_005370.wav,20.0,C_Passenger,3503
train_target,train_005371.wav,database/train/audio/train_005371.wav,7.0,A_SmallWorking,3504
train_target,train_005372.wav,database/train/audio/train_005372.wav,30.0,A_SmallWorking,3505
train_target,train_005373.wav,database/train/audio/train_005373.wav,108.0,A_SmallWorking,3506
train_target,train_005375.wav,database/train/audio/train_005375.wav,305.0,A_SmallWorking,3507
train_target,train_005377.wav,database/train/audio/train_005377.wav,277.0,A_SmallWorking,3508
train_target,train_005380.wav,database/train/audio/train_005380.wav,159.0,A_SmallWorking,3509
train_target,train_005382.wav,database/train/audio/train_005382.wav,189.0,B_MotorBoat,3510
train_target,train_005383.wav,database/train/audio/train_005383.wav,7.0,A_SmallWorking,3511
train_target,train_005384.wav,database/train/audio/train_005384.wav,254.0,A_SmallWorking,3512
train_target,train_005385.wav,database/train/audio/train_005385.wav,122.0,B_MotorBoat,3513
train_target,train_005389.wav,database/train/audio/train_005389.wav,136.0,A_SmallWorking,3514
train_target,train_005390.wav,database/train/audio/train_005390.wav,189.0,B_MotorBoat,3515
train_target,train_005391.wav,database/train/audio/train_005391.wav,30.0,A_SmallWorking,3516
train_target,train_005393.wav,database/train/audio/train_005393.wav,271.0,A_SmallWorking,3517
train_target,train_005394.wav,database/train/audio/train_005394.wav,240.0,B_MotorBoat,3518
train_target,train_005395.wav,database/train/audio/train_005395.wav,231.0,D_LargeShip,3519
train_target,train_005398.wav,database/train/audio/train_005398.wav,112.0,A_SmallWorking,3520
train_target,train_005400.wav,database/train/audio/train_005400.wav,14.0,A_SmallWorking,3521
train_target,train_005401.wav,database/train/audio/train_005401.wav,32.0,A_SmallWorking,3522
train_target,train_005403.wav,database/train/audio/train_005403.wav,20.0,C_Passenger,3523
train_target,train_005404.wav,database/train/audio/train_005404.wav,319.0,A_SmallWorking,3524
train_target,train_005406.wav,database/train/audio/train_005406.wav,192.0,A_SmallWorking,3525
train_target,train_005408.wav,database/train/audio/train_005408.wav,212.0,C_Passenger,3526
train_target,train_005411.wav,database/train/audio/train_005411.wav,61.0,A_SmallWorking,3527
train_target,train_005412.wav,database/train/audio/train_005412.wav,32.0,A_SmallWorking,3528
train_target,train_005413.wav,database/train/audio/train_005413.wav,212.0,C_Passenger,3529
train_target,train_005414.wav,database/train/audio/train_005414.wav,178.0,A_SmallWorking,3530
train_target,train_005415.wav,database/train/audio/train_005415.wav,271.0,A_SmallWorking,3531
train_target,train_005416.wav,database/train/audio/train_005416.wav,155.0,A_SmallWorking,3532
train_target,train_005420.wav,database/train/audio/train_005420.wav,132.0,A_SmallWorking,3533
train_target,train_005421.wav,database/train/audio/train_005421.wav,32.0,A_SmallWorking,3534
train_target,train_005422.wav,database/train/audio/train_005422.wav,256.0,B_MotorBoat,3535
train_target,train_005424.wav,database/train/audio/train_005424.wav,201.0,C_Passenger,3536
